61_x,61_y,291_x,291_y,61_291_distance
493,481,623,489,130.24592124131948
490,479,623,488,133.30416347586447
483,475,615,486,132.45754036671525
475,473,602,484,127.47548783981962
469,471,597,486,128.87590930814028
471,473,600,486,129.65338406690356
476,475,607,486,131.4610208388783
479,476,619,486,140.356688476182
492,477,627,485,135.2368293032634
495,475,635,482,140.1748907615055
493,472,633,478,140.12851244482687
485,468,621,476,136.23509092741122
471,464,602,476,131.54847015454038
459,460,589,476,130.98091464026353
461,462,594,476,133.73481222179961
472,468,610,479,138.43771162512041
490,476,627,482,137.13132391981054
511,483,645,486,134.03357788255897
523,488,652,488,129.0
515,488,648,491,133.0338302838793
496,485,631,492,135.18135966175217
490,479,618,491,128.56126943990557
492,478,624,488,132.3782459469833
505,480,642,486,137.13132391981054
517,483,653,486,136.03308421115798
514,482,652,487,138.0905500025255
498,480,635,489,137.2953021774598
490,480,614,493,124.67958934805648
486,481,609,496,123.9112585683803
493,485,616,498,123.68508398347798
499,488,625,498,126.39620247459969
512,489,639,496,127.1927670899568
519,489,645,494,126.09916732476864
511,487,641,494,130.18832512940628
495,483,626,494,131.4610208388783
472,476,602,494,131.24023773218335
458,473,585,495,128.89142717807107
466,475,596,497,131.84839779079607
480,480,615,499,136.33048081775402
495,486,635,497,140.4314779527724
501,485,638,496,137.44089638822936
497,484,636,496,139.51702405083043
489,481,627,495,138.70832707519762
489,480,626,495,137.81872151489435
501,484,642,495,141.42842712835352
511,486,645,496,134.3726162579266
503,483,639,496,136.61991070118586
492,479,629,496,138.0507153186828
485,480,624,496,139.91783303067555
484,481,629,496,145.7737973711325
487,481,638,493,151.47607071745688
495,483,644,491,149.21461054467824
497,482,645,490,148.21605850919124
487,479,633,491,146.4923206178399
481,477,627,493,146.87409574189726
484,481,629,495,145.67429423202984
485,485,630,497,145.49570440394453
486,487,631,499,145.49570440394453
485,488,628,499,143.42245291445826
485,489,624,501,139.51702405083043
481,488,616,500,135.5322839769182
481,490,620,502,139.51702405083043
485,493,626,505,141.50971698084905
488,496,629,508,141.50971698084905
489,499,631,510,142.42541907960108
488,501,629,511,141.35416513141735
490,502,629,512,139.35924798878617
486,502,627,513,141.42842712835352
485,503,625,515,140.51334456200237
485,505,625,515,140.356688476182
485,505,625,516,140.4314779527724
484,505,623,516,139.43457247038842
481,504,623,516,142.50614021858848
482,505,624,516,142.42541907960108
482,504,623,516,141.50971698084905
483,503,623,514,140.4314779527724
483,502,624,513,141.42842712835352
483,500,624,512,141.50971698084905
483,498,619,508,136.36715146984628
474,493,608,509,134.9518432626987
471,492,602,510,132.23085872821065
468,490,604,510,137.46272221951665
475,491,606,508,132.09844813622905
489,493,623,506,134.6291201783626
511,499,643,506,132.1854757528224
523,502,659,505,136.03308421115798
520,501,661,504,141.0319112825179
511,498,643,505,132.1854757528224
495,495,631,506,136.444127759314
489,493,620,505,131.54847015454038
487,493,619,505,132.54433220624713
491,494,626,506,135.5322839769182
490,495,626,506,136.444127759314
488,496,624,506,136.36715146984628
487,495,621,506,134.45073447177595
485,496,622,508,137.5245432641025
486,497,624,508,138.43771162512041
489,498,626,509,137.44089638822936
489,498,621,509,132.45754036671525
488,496,620,509,132.6386067478093
486,495,618,509,132.74034804836094
490,494,617,509,127.88275880665071
490,496,621,511,131.85598204101322
491,496,620,512,129.98846102635417
496,495,621,511,126.01983970788092
498,493,625,507,127.76932339180638
505,496,637,510,132.74034804836094
508,500,647,513,139.60659010233005
500,501,649,518,149.96666296213968
493,499,651,520,159.38946012832844
495,506,657,525,163.11039206623224
495,516,656,528,161.4465855941215
494,520,657,530,163.3064603743526
495,518,656,527,161.25135658344087
493,514,658,523,165.24527224704494
491,505,662,516,171.35343591536179
496,500,663,510,167.29913329123974
501,498,665,507,164.24676556937126
505,496,666,506,161.31026005806325
510,498,662,508,152.3285921946369
515,499,661,513,146.66969693839283
513,497,658,511,145.67429423202984
515,498,658,513,143.78456106272327
516,497,659,514,144.00694427700353
515,496,656,513,142.0211251891774
512,497,646,513,134.9518432626987
508,496,642,514,135.20355024924456
507,500,638,518,132.23085872821065
508,502,637,519,130.11533345459327
511,505,636,520,125.89678312014172
519,506,640,520,121.80722474467596
532,508,661,517,129.31357237351384
538,510,668,512,130.01538370516005
526,507,662,511,136.0588108135596
514,506,651,513,137.17871555019022
508,502,645,511,137.2953021774598
502,498,638,510,136.5283853270081
502,497,636,510,134.6291201783626
507,500,645,510,138.36184445142382
511,502,649,511,138.2931668593933
514,504,647,511,133.18408313308313
507,505,644,514,137.2953021774598
500,504,638,515,138.43771162512041
496,502,638,514,142.50614021858848
497,502,639,513,142.42541907960108
501,503,638,512,137.2953021774598
503,501,636,509,133.24038426843418
502,501,635,508,133.18408313308313
498,502,632,509,134.18271125595876
497,502,629,510,132.24220203853233
493,501,624,511,131.38112497615478
486,498,616,512,130.75167302944922
484,498,611,513,127.88275880665071
488,501,617,515,129.75746606650424
493,505,624,517,131.54847015454038
498,505,630,516,132.45754036671525
492,504,627,516,135.5322839769182
486,503,620,515,134.5362404707371
482,502,613,514,131.54847015454038
480,503,611,515,131.54847015454038
483,504,612,515,129.46814279968643
486,505,615,516,129.46814279968643
482,505,611,515,129.38701635017324
477,502,604,514,127.56566936288148
469,499,596,513,127.76932339180638
466,497,601,511,135.72398461583714
475,500,607,511,132.45754036671525
479,499,614,509,135.36986370680884
484,496,616,506,132.3782459469833
489,495,623,502,134.18271125595876
494,495,630,500,136.09188072769072
496,494,631,499,135.09256086106296
486,490,620,499,134.30189872075525
479,487,611,496,132.30646242719968
476,486,612,496,136.36715146984628
481,488,617,495,136.1800279042415
481,486,617,494,136.23509092741122
481,485,617,495,136.36715146984628
481,487,617,496,136.2974687952788
487,487,622,495,135.2368293032634
492,489,623,495,131.13733259449805
489,489,620,496,131.18688958886096
486,487,620,496,134.30189872075525
487,486,621,494,134.23859355639868
492,487,625,495,133.24038426843418
490,487,622,494,132.1854757528224
486,486,623,495,137.2953021774598
489,487,624,495,135.2368293032634
492,489,628,495,136.13228860193308
490,489,627,495,137.13132391981054
489,487,624,494,135.18135966175217
491,487,622,493,131.13733259449805
491,489,623,498,132.30646242719968
488,491,623,499,135.2368293032634
491,488,619,498,128.39003076563228
492,489,622,497,130.24592124131948
494,492,620,498,126.14277624977183
487,494,617,502,130.24592124131948
490,494,618,501,128.191263352851
489,490,619,496,130.13838787997952
489,489,620,493,131.06105447462264
486,489,621,493,135.05924625881784
488,491,622,493,134.01492454200763
488,490,624,493,136.03308421115798
489,490,624,495,135.09256086106296
487,489,621,495,134.13426109685773
489,489,626,494,137.09121051329294
490,488,627,492,137.05838172107534
493,487,626,494,133.18408313308313
488,488,619,497,131.30879635424276
488,487,618,497,130.38404810405297
491,486,619,495,128.3160161476345
493,487,624,497,131.38112497615478
495,489,624,501,129.5569372901351
495,493,627,506,132.6386067478093
493,499,629,511,136.5283853270081
491,503,627,513,136.36715146984628
491,506,628,516,137.3644786689776
493,507,628,517,135.36986370680884
492,506,629,517,137.44089638822936
490,504,630,514,140.356688476182
491,501,628,515,137.71347065556077
490,500,626,513,136.61991070118586
488,498,628,511,140.60227594174995
487,497,629,512,142.79005567615695
487,498,626,510,139.51702405083043
487,497,624,511,137.71347065556077
483,497,623,510,140.60227594174995
486,495,622,507,136.5283853270081
487,496,624,508,137.5245432641025
488,498,628,510,140.51334456200237
487,499,625,510,138.43771162512041
489,499,626,509,137.3644786689776
489,496,626,507,137.44089638822936
489,495,628,505,139.35924798878617
489,493,628,503,139.35924798878617
490,491,626,502,136.444127759314
490,491,625,501,135.36986370680884
490,490,625,500,135.36986370680884
490,489,624,500,134.45073447177595
489,489,621,500,132.45754036671525
487,488,621,500,134.5362404707371
487,487,620,500,133.63382805263043
487,487,618,499,131.54847015454038
487,487,619,499,132.54433220624713
485,486,618,498,133.5402561027947
484,483,615,496,131.64345787011217
485,482,613,493,128.47178678604885
486,482,614,494,128.56126943990557
487,484,614,497,127.66362050325849
489,491,617,502,128.47178678604885
492,499,618,509,126.39620247459969
491,505,615,517,124.57929201917949
491,506,611,517,120.50311199301038
494,500,612,513,118.71394189394942
497,494,613,506,116.61903789690601
497,490,618,502,121.59358535712317
495,488,619,501,124.67958934805648
495,490,614,501,119.50732195141852
493,491,614,503,121.59358535712317
492,492,618,502,126.39620247459969
491,492,622,501,131.30879635424276
487,491,622,501,135.36986370680884
483,491,619,503,136.5283853270081
479,492,612,503,133.4541119636259
476,490,606,503,130.64838307457157
477,490,611,505,134.8369385591352
482,491,618,504,136.61991070118586
489,492,624,503,135.44740676735012
490,491,627,502,137.44089638822936
487,491,626,502,139.43457247038842
485,490,623,502,138.52075656738234
484,491,620,502,136.444127759314
484,489,623,502,139.60659010233005
487,490,628,501,141.42842712835352
487,490,628,501,141.42842712835352
482,489,622,502,140.60227594174995
480,489,618,503,138.70832707519762
477,493,619,510,143.01398533010678
477,503,620,520,144.00694427700353
482,509,623,524,141.7956275771577
485,512,621,524,136.5283853270081
488,513,622,525,134.5362404707371
491,515,623,527,132.54433220624713
493,512,622,524,129.5569372901351
494,509,626,521,132.54433220624713
501,506,631,518,130.5526713629407
502,506,631,514,129.24782396620841
502,505,630,512,128.191263352851
498,504,629,514,131.38112497615478
496,505,630,514,134.30189872075525
490,498,634,506,144.22205101855957
489,491,635,499,146.21901381147393
486,487,635,495,149.21461054467824
485,481,635,490,150.26975743641833
483,478,634,486,151.21177202850313
483,476,633,485,150.26975743641833
481,472,634,484,153.46986674914396
480,471,632,484,152.55490814785344
482,471,631,484,149.56603892595405
481,472,631,485,150.56227947264878
481,471,630,485,149.6562728387955
481,470,629,483,148.56984889270097
483,471,629,483,146.4923206178399
483,471,630,484,147.57371039585607
483,472,630,485,147.57371039585607
483,472,629,486,146.66969693839283
482,471,629,484,147.57371039585607
481,470,627,485,146.76852523616907
481,469,628,483,147.6651617681029
481,469,628,482,147.57371039585607
484,470,627,482,143.50261321662404
487,470,629,481,142.42541907960108
489,470,632,479,143.28293687665675
490,471,634,479,144.22205101855957
491,471,632,479,141.2267680009707
489,470,628,479,139.29106216839614
484,468,621,477,137.2953021774598
481,468,617,478,136.36715146984628
481,469,614,478,133.30416347586447
482,470,618,480,136.36715146984628
487,473,621,483,134.3726162579266
491,473,624,483,133.37541002748594
494,472,629,479,135.18135966175217
496,472,633,479,137.17871555019022
493,469,630,476,137.17871555019022
490,467,627,476,137.2953021774598
489,467,625,476,136.2974687952788
493,469,627,479,134.3726162579266
496,471,631,481,135.36986370680884
499,473,635,482,136.2974687952788
496,471,638,483,142.50614021858848
489,469,633,483,144.6789549312546
482,466,623,482,141.90489773083945
480,466,616,481,136.82470537150812
483,468,617,482,134.72935834479432
485,472,622,485,137.6154061142865
489,474,624,487,135.6244815658294
494,475,626,485,132.3782459469833
494,475,622,485,128.39003076563228
486,476,610,486,124.4025723206719
483,475,608,489,125.78155667664477
486,477,615,490,129.65338406690356
494,478,620,487,126.3210196285638
498,477,631,485,133.24038426843418
496,478,628,484,132.13629327327143
490,478,624,484,134.13426109685773
489,478,622,485,133.18408313308313
489,477,626,485,137.23337786413333
502,481,640,486,138.0905500025255
509,483,648,487,139.05754204644924
507,482,642,488,135.1332675546625
505,481,638,489,133.24038426843418
500,481,633,489,133.24038426843418
495,480,630,489,135.29966740535616
497,481,633,490,136.2974687952788
498,482,634,491,136.2974687952788
495,483,629,492,134.30189872075525
493,484,623,495,130.4645545732633
490,486,624,498,134.5362404707371
500,492,637,499,137.17871555019022
508,496,642,501,134.09325113517085
502,500,639,506,137.13132391981054
496,500,633,510,137.3644786689776
492,501,628,509,136.23509092741122
492,502,625,510,133.24038426843418
490,504,616,511,126.19429464123962
484,502,611,511,127.3184982632139
472,499,597,507,125.25573839150046
462,492,584,503,122.494897852931
453,491,571,501,118.4229707446997
454,493,570,500,116.21101496846157
462,496,575,502,113.1591799192624
472,502,587,505,115.03912377969506
475,509,597,509,122.0
468,508,598,510,130.01538370516005
460,505,587,506,127.00393694685216
452,501,580,504,128.03515142334936
450,496,577,500,127.06297651164952
447,490,580,498,133.24038426843418
447,487,587,494,140.1748907615055
448,487,590,493,142.12670403551894
449,486,588,490,139.05754204644924
446,482,582,489,136.1800279042415
442,482,572,489,130.18832512940628
436,480,565,487,129.18978287774928
435,477,567,485,132.24220203853233
442,478,572,484,130.13838787997952
452,480,582,484,130.06152390311286
454,478,587,482,133.06013678032951
451,476,587,481,136.09188072769072
451,476,588,481,137.09121051329294
456,482,595,484,139.01438774457844
465,481,611,482,146.00342461736986
482,486,627,484,145.01379244747721
497,493,639,488,142.08800090085018
505,499,645,498,140.00357138301865
505,504,642,505,137.00364958642524
500,508,640,509,140.00357138301865
489,503,630,508,141.088624630053
476,497,625,505,149.21461054467824
465,490,613,502,148.48568954616468
461,486,606,497,145.41664278891878
459,483,605,494,146.4137971640651
457,480,603,492,146.4923206178399
457,483,603,493,146.34206503941374
456,487,604,500,148.56984889270097
458,493,601,506,143.58969322343438
459,493,603,507,144.6789549312546
462,489,606,504,144.77914214416384
464,488,609,502,145.67429423202984
468,488,612,501,144.5856147754679
478,488,622,500,144.49913494550754
491,489,640,497,149.21461054467824
505,489,649,495,144.12494579357175
504,490,652,495,148.08443537387717
501,490,643,496,142.12670403551894
493,488,635,497,142.28492541376264
483,485,621,498,138.61096637712328
476,484,614,497,138.61096637712328
477,484,614,495,137.44089638822936
478,485,615,494,137.2953021774598
479,486,617,495,138.2931668593933
482,487,617,498,135.44740676735012
492,490,622,498,130.24592124131948
500,490,630,497,130.18832512940628
500,489,633,496,133.18408313308313
